date,296---224---pool22-300-128,415---224---pool22-300-128,116---168---pool32-2600-3072,431---224---pool22-300-128,49---128---pool22-300-128,20---168---pool30-1800-2048,83---346---pool23-400-256,10---134---pool22-300-128
2016-07-06 04:40:00,11352.0,3220.0,317.0,0.0,105.0,27.0,9.0,9.0
2016-07-06 04:45:00,9034.0,485.0,232.0,0.0,81.0,52.0,9.0,3.0
2016-07-06 04:50:00,22253.0,4.0,187.0,0.0,77.0,46.0,7.0,10.0
2016-07-06 04:55:00,14982.0,96.0,161.0,1.0,107.0,15.0,9.0,0.0
2016-07-06 05:00:00,11502.0,349.0,267.0,0.0,88.0,50.0,13.0,90.0
2016-07-06 05:05:00,11786.0,363.0,333.0,0.0,112.0,43.0,9.0,48.0
2016-07-06 05:10:00,9873.0,863.0,384.0,0.0,119.0,16.0,7.0,6.0
2016-07-06 05:15:00,9896.0,131.0,364.0,0.0,97.0,36.0,5.0,7.0
2016-07-06 05:20:00,11044.0,605.0,452.0,0.0,83.0,28.0,7.0,2.0
2016-07-06 05:25:00,11928.0,282.0,446.0,0.0,91.0,26.0,8.0,2.0
2016-07-06 05:30:00,11944.0,12.0,527.0,0.0,68.0,39.0,8.0,1.0
2016-07-06 05:35:00,11032.0,162.0,623.0,0.0,73.0,89.0,5.0,7.0
2016-07-06 05:40:00,16093.0,76.0,600.0,0.0,66.0,23.0,9.0,1.0
2016-07-06 05:45:00,13278.0,1.0,605.0,0.0,54.0,27.0,7.0,3.0
2016-07-06 05:50:00,14102.0,281.0,642.0,1055.0,56.0,89.0,10.0,3.0
2016-07-06 05:55:00,14850.0,106.0,724.0,2.0,46.0,88.0,17.0,2.0
2016-07-06 06:00:00,13470.0,9.0,840.0,0.0,28.0,141.0,9.0,2.0
2016-07-06 06:05:00,17536.0,313.0,718.0,0.0,38.0,97.0,7.0,6.0
2016-07-06 06:10:00,17093.0,4271.0,1026.0,0.0,35.0,64.0,6.0,5.0
2016-07-06 06:15:00,17392.0,843.0,1108.0,0.0,17.0,91.0,11.0,1.0
2016-07-06 06:20:00,21063.0,3037.0,819.0,2.0,17.0,85.0,9.0,5.0
2016-07-06 06:25:00,22621.0,79.0,780.0,0.0,20.0,113.0,11.0,5.0
2016-07-06 06:30:00,19431.0,1312.0,939.0,155.0,27.0,104.0,9.0,39.0
2016-07-06 06:35:00,23632.0,217.0,834.0,840.0,13.0,181.0,5.0,6.0
2016-07-06 06:40:00,32019.0,2175.0,908.0,781.0,13.0,118.0,7.0,9.0
2016-07-06 06:45:00,30528.0,3107.0,856.0,0.0,9.0,98.0,9.0,3.0
2016-07-06 06:50:00,30987.0,3293.0,1060.0,194.0,10.0,105.0,11.0,15.0
2016-07-06 06:55:00,34809.0,163.0,819.0,0.0,21.0,140.0,19.0,3.0
2016-07-06 07:00:00,34367.0,3893.0,945.0,268.0,18.0,142.0,9.0,16.0
2016-07-06 07:05:00,35898.0,1752.0,889.0,517.0,14.0,97.0,11.0,12.0
2016-07-06 07:10:00,35997.0,2434.0,794.0,141.0,9.0,77.0,5.0,5.0
2016-07-06 07:15:00,29740.0,223.0,751.0,3.0,18.0,107.0,6.0,19.0
2016-07-06 07:20:00,30790.0,4769.0,717.0,445.0,6.0,83.0,17.0,17.0
2016-07-06 07:25:00,28368.0,378.0,899.0,0.0,11.0,86.0,7.0,21.0
2016-07-06 07:30:00,28402.0,3610.0,843.0,187.0,35.0,77.0,11.0,14.0
2016-07-06 07:35:00,33304.0,1241.0,733.0,0.0,32.0,42.0,5.0,5.0
2016-07-06 07:40:00,35079.0,2076.0,727.0,115.0,24.0,70.0,6.0,10.0
2016-07-06 07:45:00,32606.0,992.0,874.0,129.0,14.0,100.0,9.0,19.0
2016-07-06 07:50:00,25745.0,2580.0,873.0,551.0,21.0,36.0,7.0,9.0
2016-07-06 07:55:00,28157.0,758.0,824.0,1.0,15.0,62.0,11.0,23.0
2016-07-06 08:00:00,26584.0,3541.0,785.0,207.0,9.0,71.0,9.0,29.0
2016-07-06 08:05:00,22678.0,4264.0,863.0,0.0,13.0,56.0,7.0,30.0
2016-07-06 08:10:00,19021.0,2294.0,911.0,393.0,30.0,39.0,7.0,208.0
2016-07-06 08:15:00,22457.0,39.0,827.0,1.0,31.0,123.0,13.0,87.0
2016-07-06 08:20:00,21454.0,1139.0,892.0,131.0,18.0,87.0,13.0,9.0
2016-07-06 08:25:00,17364.0,41.0,670.0,206.0,18.0,52.0,11.0,31.0
2016-07-06 08:30:00,23023.0,962.0,727.0,394.0,34.0,76.0,9.0,8.0
2016-07-06 08:35:00,20581.0,1863.0,866.0,0.0,36.0,102.0,11.0,15.0
2016-07-06 08:40:00,17045.0,273.0,768.0,182.0,33.0,98.0,9.0,9.0
2016-07-06 08:45:00,17042.0,51.0,758.0,0.0,26.0,56.0,7.0,13.0
2016-07-06 08:50:00,17390.0,2012.0,769.0,0.0,38.0,65.0,7.0,8.0
2016-07-06 08:55:00,16726.0,637.0,652.0,0.0,46.0,77.0,11.0,16.0
2016-07-06 09:00:00,14532.0,1400.0,693.0,338.0,38.0,80.0,36.0,32.0
2016-07-06 09:05:00,15148.0,2.0,987.0,334.0,46.0,71.0,9.0,18.0
2016-07-06 09:10:00,19666.0,273.0,735.0,310.0,67.0,69.0,9.0,15.0
2016-07-06 09:15:00,15434.0,65.0,774.0,0.0,58.0,75.0,15.0,3.0
2016-07-06 09:20:00,14099.0,1769.0,556.0,0.0,72.0,40.0,7.0,6.0
2016-07-06 09:25:00,19649.0,185.0,759.0,83.0,77.0,58.0,11.0,13.0
2016-07-06 09:30:00,9756.0,614.0,674.0,1.0,88.0,55.0,15.0,15.0
2016-07-06 09:35:00,11114.0,185.0,473.0,0.0,96.0,38.0,14.0,11.0
2016-07-06 09:40:00,9506.0,196.0,485.0,0.0,106.0,35.0,11.0,7.0
2016-07-06 09:45:00,11708.0,306.0,667.0,0.0,109.0,34.0,11.0,36.0
2016-07-06 09:50:00,8479.0,189.0,483.0,0.0,122.0,77.0,13.0,113.0
2016-07-06 09:55:00,9304.0,408.0,444.0,0.0,140.0,114.0,11.0,1.0
2016-07-06 10:00:00,7931.0,809.0,351.0,117.0,145.0,61.0,21.0,8.0
2016-07-06 10:05:00,7114.0,50.0,434.0,96.0,126.0,23.0,13.0,1.0
2016-07-06 10:10:00,7120.0,245.0,361.0,0.0,176.0,6.0,15.0,3.0
2016-07-06 10:15:00,8876.0,494.0,366.0,0.0,172.0,11.0,9.0,0.0
2016-07-06 10:20:00,9093.0,450.0,316.0,0.0,155.0,6.0,7.0,3.0
2016-07-06 10:25:00,7496.0,186.0,310.0,0.0,206.0,7.0,7.0,0.0
2016-07-06 10:30:00,7954.0,46.0,250.0,0.0,196.0,18.0,13.0,3.0
2016-07-06 10:35:00,7718.0,264.0,256.0,0.0,195.0,21.0,9.0,0.0
2016-07-06 10:40:00,6352.0,0.0,185.0,0.0,212.0,14.0,13.0,4.0
2016-07-06 10:45:00,5204.0,0.0,203.0,479.0,225.0,11.0,7.0,0.0
2016-07-06 10:50:00,6558.0,0.0,183.0,0.0,195.0,9.0,13.0,8.0
2016-07-06 10:55:00,6602.0,0.0,202.0,0.0,196.0,10.0,7.0,5.0
2016-07-06 11:00:00,6371.0,0.0,600.0,1.0,181.0,4.0,9.0,2.0
2016-07-06 11:05:00,8406.0,317.0,576.0,377.0,224.0,6.0,9.0,3.0
2016-07-06 11:10:00,5907.0,45.0,295.0,489.0,226.0,26.0,20.0,4.0
2016-07-06 11:15:00,5701.0,24.0,264.0,0.0,200.0,36.0,13.0,0.0
2016-07-06 11:20:00,6034.0,108.0,137.0,0.0,211.0,92.0,7.0,7.0
2016-07-06 11:25:00,4673.0,65.0,130.0,338.0,228.0,86.0,9.0,37.0
2016-07-06 11:30:00,6231.0,60.0,156.0,10.0,263.0,35.0,12.0,2.0
2016-07-06 11:35:00,7552.0,48.0,233.0,0.0,212.0,25.0,7.0,1.0
2016-07-06 11:40:00,7453.0,417.0,183.0,0.0,201.0,43.0,8.0,2.0
2016-07-06 11:45:00,6352.0,1.0,140.0,0.0,202.0,42.0,5.0,3.0
2016-07-06 11:50:00,2847.0,0.0,170.0,0.0,215.0,57.0,7.0,2.0
2016-07-06 11:55:00,4266.0,0.0,154.0,0.0,193.0,59.0,15.0,2.0
2016-07-06 12:00:00,2232.0,297.0,142.0,0.0,228.0,30.0,26.0,4.0
2016-07-06 12:05:00,1994.0,454.0,168.0,0.0,237.0,40.0,8.0,2.0
2016-07-06 12:10:00,1449.0,0.0,134.0,0.0,200.0,46.0,7.0,2.0
2016-07-06 12:15:00,3668.0,0.0,124.0,0.0,206.0,25.0,11.0,1.0
2016-07-06 12:20:00,3078.0,0.0,106.0,0.0,260.0,58.0,7.0,4.0
2016-07-06 12:25:00,3234.0,0.0,132.0,0.0,229.0,14.0,10.0,1.0
2016-07-06 12:30:00,4491.0,0.0,185.0,107.0,218.0,6.0,13.0,2.0
2016-07-06 12:35:00,3899.0,0.0,122.0,13.0,212.0,56.0,7.0,2.0
2016-07-06 12:40:00,4872.0,1.0,102.0,0.0,236.0,76.0,11.0,3.0
2016-07-06 12:45:00,4698.0,0.0,79.0,0.0,201.0,101.0,9.0,6.0
2016-07-06 12:50:00,4710.0,0.0,40.0,0.0,228.0,68.0,7.0,0.0
2016-07-06 12:55:00,3218.0,0.0,65.0,2.0,203.0,66.0,13.0,1.0
2016-07-06 13:00:00,2123.0,0.0,105.0,0.0,193.0,94.0,15.0,37.0
2016-07-06 13:05:00,2541.0,0.0,83.0,201.0,202.0,18.0,9.0,3.0
2016-07-06 13:10:00,2663.0,354.0,99.0,2.0,178.0,21.0,11.0,0.0
2016-07-06 13:15:00,2400.0,406.0,70.0,0.0,185.0,16.0,11.0,2.0
2016-07-06 13:20:00,6050.0,845.0,72.0,0.0,210.0,10.0,9.0,1.0
2016-07-06 13:25:00,3415.0,0.0,105.0,0.0,203.0,16.0,7.0,3.0
2016-07-06 13:30:00,1004.0,0.0,118.0,447.0,161.0,21.0,12.0,0.0
2016-07-06 13:35:00,1938.0,0.0,66.0,428.0,171.0,21.0,19.0,0.0
2016-07-06 13:40:00,1162.0,0.0,87.0,0.0,153.0,6.0,13.0,2.0
2016-07-06 13:45:00,3529.0,0.0,56.0,0.0,138.0,19.0,16.0,6.0
2016-07-06 13:50:00,732.0,50.0,218.0,0.0,169.0,20.0,11.0,3.0
2016-07-06 13:55:00,913.0,642.0,462.0,0.0,120.0,8.0,18.0,1.0
2016-07-06 14:00:00,256.0,707.0,271.0,0.0,108.0,2.0,18.0,1.0
2016-07-06 14:05:00,1257.0,246.0,192.0,0.0,126.0,6.0,11.0,6.0
2016-07-06 14:10:00,1536.0,2.0,91.0,0.0,115.0,4.0,11.0,0.0
2016-07-06 14:15:00,2666.0,503.0,60.0,2.0,80.0,1.0,9.0,1.0
2016-07-06 14:20:00,453.0,0.0,87.0,0.0,82.0,1.0,9.0,8.0
2016-07-06 14:25:00,1364.0,1.0,103.0,0.0,83.0,1.0,15.0,4.0
2016-07-06 14:30:00,1676.0,131.0,87.0,0.0,74.0,3.0,9.0,14.0
2016-07-06 14:35:00,2477.0,424.0,460.0,1.0,95.0,17.0,9.0,2.0
2016-07-06 14:40:00,1618.0,0.0,322.0,3.0,56.0,24.0,9.0,28.0
2016-07-06 14:45:00,1557.0,0.0,141.0,0.0,53.0,24.0,13.0,3.0
2016-07-06 14:50:00,3079.0,0.0,179.0,0.0,68.0,6.0,13.0,0.0
2016-07-06 14:55:00,1106.0,0.0,79.0,0.0,51.0,7.0,11.0,2.0
2016-07-06 15:00:00,1138.0,0.0,48.0,2.0,56.0,24.0,9.0,0.0
2016-07-06 15:05:00,622.0,0.0,56.0,0.0,62.0,47.0,7.0,2.0
2016-07-06 15:10:00,1587.0,0.0,19.0,0.0,51.0,0.0,9.0,2.0
2016-07-06 15:15:00,2230.0,0.0,28.0,0.0,32.0,1.0,11.0,1.0
2016-07-06 15:20:00,561.0,0.0,33.0,0.0,32.0,2.0,9.0,0.0
2016-07-06 15:25:00,1611.0,0.0,53.0,0.0,32.0,1.0,5.0,0.0
2016-07-06 15:30:00,552.0,0.0,19.0,0.0,38.0,3.0,9.0,1.0
2016-07-06 15:35:00,273.0,0.0,19.0,0.0,30.0,27.0,13.0,0.0
2016-07-06 15:40:00,390.0,0.0,16.0,0.0,29.0,8.0,8.0,0.0
2016-07-06 15:45:00,1288.0,0.0,20.0,0.0,45.0,5.0,7.0,0.0
2016-07-06 15:50:00,1879.0,0.0,25.0,0.0,25.0,6.0,7.0,4.0
2016-07-06 15:55:00,735.0,0.0,11.0,0.0,15.0,2.0,9.0,2.0
2016-07-06 16:00:00,4193.0,0.0,185.0,0.0,15.0,0.0,15.0,0.0
2016-07-06 16:05:00,2762.0,0.0,36.0,0.0,10.0,2.0,9.0,2.0
2016-07-06 16:10:00,44.0,0.0,44.0,0.0,8.0,1.0,7.0,2.0
2016-07-06 16:15:00,124.0,0.0,14.0,0.0,11.0,2.0,7.0,16.0
2016-07-06 16:20:00,589.0,0.0,15.0,0.0,7.0,0.0,7.0,0.0
2016-07-06 16:25:00,792.0,0.0,11.0,0.0,15.0,0.0,12.0,0.0
2016-07-06 16:30:00,2528.0,0.0,6.0,0.0,7.0,0.0,9.0,0.0
2016-07-06 16:35:00,2008.0,0.0,5.0,0.0,7.0,0.0,45.0,0.0
2016-07-06 16:40:00,683.0,0.0,13.0,0.0,7.0,0.0,5.0,1.0
2016-07-06 16:45:00,0.0,0.0,3.0,0.0,8.0,0.0,7.0,0.0
2016-07-06 16:50:00,2164.0,0.0,20.0,0.0,3.0,0.0,11.0,0.0
2016-07-06 16:55:00,573.0,0.0,2.0,0.0,7.0,3.0,7.0,0.0
2016-07-06 17:00:00,4552.0,0.0,2.0,0.0,12.0,1.0,18.0,0.0
2016-07-06 17:05:00,923.0,0.0,47.0,0.0,2.0,0.0,5.0,4.0
2016-07-06 17:10:00,2208.0,0.0,9.0,0.0,0.0,0.0,5.0,0.0
2016-07-06 17:15:00,1345.0,0.0,7.0,0.0,4.0,0.0,5.0,0.0
2016-07-06 17:20:00,850.0,0.0,2.0,0.0,0.0,0.0,6.0,2.0
2016-07-06 17:25:00,0.0,0.0,14.0,0.0,0.0,0.0,7.0,0.0
2016-07-06 17:30:00,61.0,0.0,3.0,0.0,5.0,0.0,11.0,0.0
2016-07-06 17:35:00,233.0,0.0,10.0,0.0,2.0,0.0,5.0,0.0
2016-07-06 17:40:00,609.0,0.0,6.0,0.0,1.0,0.0,5.0,0.0
2016-07-06 17:45:00,415.0,0.0,2.0,0.0,3.0,0.0,7.0,0.0
2016-07-06 17:50:00,62.0,130.0,2.0,0.0,2.0,0.0,9.0,3.0
2016-07-06 17:55:00,0.0,283.0,0.0,0.0,3.0,0.0,5.0,10.0
2016-07-06 18:00:00,0.0,0.0,7.0,0.0,0.0,30.0,9.0,2.0
2016-07-06 18:05:00,146.0,0.0,27.0,0.0,0.0,50.0,5.0,0.0
2016-07-06 18:10:00,1427.0,0.0,0.0,0.0,0.0,2.0,9.0,0.0
2016-07-06 18:15:00,1094.0,705.0,0.0,0.0,0.0,7.0,7.0,0.0
2016-07-06 18:20:00,1478.0,0.0,5.0,0.0,0.0,0.0,7.0,0.0
2016-07-06 18:25:00,3.0,0.0,15.0,0.0,4.0,2.0,5.0,0.0
2016-07-06 18:30:00,130.0,0.0,11.0,0.0,1.0,1.0,7.0,2.0
2016-07-06 18:35:00,74.0,0.0,2.0,0.0,0.0,5.0,5.0,0.0
2016-07-06 18:40:00,443.0,0.0,1.0,0.0,4.0,3.0,7.0,0.0
2016-07-06 18:45:00,143.0,0.0,2.0,0.0,3.0,0.0,7.0,1.0
2016-07-06 18:50:00,938.0,238.0,0.0,0.0,0.0,0.0,8.0,1.0
2016-07-06 18:55:00,330.0,235.0,0.0,0.0,1.0,0.0,5.0,0.0
2016-07-06 19:00:00,391.0,0.0,0.0,0.0,2.0,0.0,7.0,0.0
2016-07-06 19:05:00,132.0,376.0,25.0,0.0,7.0,0.0,7.0,0.0
2016-07-06 19:10:00,1266.0,0.0,0.0,0.0,7.0,0.0,5.0,0.0
2016-07-06 19:15:00,148.0,0.0,2.0,0.0,4.0,0.0,5.0,1.0
2016-07-06 19:20:00,460.0,0.0,2.0,0.0,1.0,0.0,5.0,0.0
2016-07-06 19:25:00,249.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
2016-07-06 19:30:00,416.0,0.0,65.0,0.0,5.0,0.0,5.0,0.0
2016-07-06 19:35:00,450.0,0.0,12.0,0.0,0.0,0.0,5.0,5.0
2016-07-06 19:40:00,578.0,0.0,19.0,0.0,0.0,0.0,5.0,1.0
2016-07-06 19:45:00,112.0,0.0,12.0,0.0,0.0,0.0,7.0,0.0
2016-07-06 19:50:00,830.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
2016-07-06 19:55:00,23.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0
2016-07-06 20:00:00,0.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0
2016-07-06 20:05:00,72.0,0.0,24.0,0.0,7.0,0.0,11.0,0.0
2016-07-06 20:10:00,398.0,0.0,0.0,548.0,0.0,0.0,5.0,0.0
2016-07-06 20:15:00,604.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
2016-07-06 20:20:00,369.0,0.0,4.0,0.0,0.0,0.0,7.0,0.0
2016-07-06 20:25:00,605.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0
2016-07-06 20:30:00,0.0,0.0,20.0,0.0,1.0,0.0,5.0,0.0
2016-07-06 20:35:00,257.0,0.0,18.0,0.0,1.0,0.0,5.0,0.0
2016-07-06 20:40:00,57.0,0.0,21.0,0.0,2.0,0.0,5.0,0.0
2016-07-06 20:45:00,299.0,0.0,4.0,0.0,2.0,0.0,7.0,0.0
2016-07-06 20:50:00,363.0,0.0,0.0,0.0,8.0,0.0,5.0,0.0
2016-07-06 20:55:00,1289.0,0.0,0.0,0.0,2.0,0.0,9.0,0.0
2016-07-06 21:00:00,0.0,0.0,0.0,0.0,4.0,459.0,11.0,0.0
2016-07-06 21:05:00,915.0,372.0,24.0,0.0,4.0,1385.0,10.0,0.0
2016-07-06 21:10:00,1445.0,448.0,1.0,0.0,1.0,1258.0,5.0,4.0
2016-07-06 21:15:00,393.0,0.0,0.0,0.0,4.0,1163.0,8.0,0.0
2016-07-06 21:20:00,1.0,0.0,0.0,0.0,3.0,1100.0,9.0,0.0
2016-07-06 21:25:00,515.0,0.0,0.0,0.0,3.0,1063.0,6.0,0.0
2016-07-06 21:30:00,329.0,0.0,0.0,0.0,9.0,707.0,10.0,0.0
2016-07-06 21:35:00,292.0,0.0,1.0,0.0,4.0,634.0,7.0,0.0
2016-07-06 21:40:00,1795.0,0.0,2.0,0.0,17.0,562.0,7.0,0.0
2016-07-06 21:45:00,1715.0,0.0,5.0,0.0,16.0,838.0,5.0,0.0
2016-07-06 21:50:00,10.0,0.0,0.0,0.0,9.0,624.0,5.0,0.0
2016-07-06 21:55:00,1384.0,0.0,2.0,0.0,26.0,533.0,8.0,0.0
2016-07-06 22:00:00,1972.0,0.0,1.0,0.0,37.0,411.0,21.0,0.0
2016-07-06 22:05:00,1497.0,0.0,27.0,0.0,12.0,263.0,13.0,0.0
2016-07-06 22:10:00,1470.0,0.0,0.0,0.0,37.0,168.0,9.0,0.0
2016-07-06 22:15:00,1231.0,0.0,4.0,0.0,32.0,122.0,9.0,1.0
2016-07-06 22:20:00,902.0,0.0,6.0,0.0,33.0,20.0,11.0,1.0
2016-07-06 22:25:00,1889.0,0.0,4.0,0.0,31.0,62.0,5.0,0.0
2016-07-06 22:30:00,2186.0,0.0,4.0,0.0,33.0,25.0,7.0,0.0
2016-07-06 22:35:00,1285.0,0.0,1.0,0.0,44.0,1.0,5.0,0.0
2016-07-06 22:40:00,794.0,0.0,1.0,0.0,52.0,10.0,13.0,0.0
2016-07-06 22:45:00,2495.0,0.0,0.0,0.0,51.0,11.0,7.0,0.0
2016-07-06 22:50:00,2238.0,0.0,0.0,0.0,46.0,73.0,9.0,4.0
2016-07-06 22:55:00,2231.0,0.0,2.0,0.0,42.0,0.0,7.0,0.0
2016-07-06 23:00:00,2683.0,0.0,587.0,0.0,54.0,0.0,78.0,1.0
2016-07-06 23:05:00,4572.0,0.0,2345.0,0.0,55.0,0.0,52.0,0.0
2016-07-06 23:10:00,3228.0,36.0,2501.0,0.0,51.0,0.0,9.0,0.0
2016-07-06 23:15:00,2018.0,652.0,1596.0,0.0,46.0,0.0,12.0,0.0
2016-07-06 23:20:00,5784.0,402.0,1435.0,0.0,53.0,0.0,9.0,1.0
2016-07-06 23:25:00,6598.0,225.0,968.0,0.0,34.0,0.0,9.0,0.0
2016-07-06 23:30:00,4575.0,0.0,820.0,0.0,27.0,0.0,10.0,0.0
2016-07-06 23:35:00,6500.0,0.0,573.0,0.0,26.0,0.0,7.0,0.0
2016-07-06 23:40:00,12163.0,0.0,607.0,0.0,37.0,0.0,10.0,1.0
2016-07-06 23:45:00,22040.0,0.0,376.0,0.0,4.0,0.0,7.0,0.0
2016-07-06 23:50:00,10236.0,136.0,1014.0,0.0,17.0,0.0,14.0,0.0
2016-07-06 23:55:00,11326.0,185.0,815.0,0.0,20.0,3.0,15.0,0.0
2016-07-07 00:00:00,14574.0,2974.0,234.0,2.0,7.0,0.0,51.0,2.0
2016-07-07 00:05:00,24966.0,216.0,333.0,2.0,12.0,2.0,11.0,3.0
2016-07-07 00:10:00,36709.0,585.0,317.0,786.0,8.0,2.0,14.0,4.0
2016-07-07 00:15:00,39737.0,1227.0,311.0,1008.0,13.0,1.0,11.0,11.0
2016-07-07 00:20:00,39230.0,2526.0,239.0,0.0,5.0,1.0,11.0,17.0
2016-07-07 00:25:00,42126.0,565.0,344.0,28.0,6.0,2.0,17.0,7.0
2016-07-07 00:30:00,49992.0,1402.0,431.0,151.0,9.0,1.0,13.0,88.0
2016-07-07 00:35:00,49450.0,1222.0,411.0,661.0,6.0,6.0,7.0,15.0
2016-07-07 00:40:00,50355.0,423.0,530.0,1274.0,15.0,2.0,9.0,11.0
2016-07-07 00:45:00,53713.0,390.0,514.0,925.0,9.0,3.0,15.0,14.0
2016-07-07 00:50:00,55656.0,1799.0,491.0,1020.0,20.0,3.0,19.0,18.0
2016-07-07 00:55:00,49215.0,2704.0,716.0,409.0,9.0,99.0,17.0,22.0
2016-07-07 01:00:00,47438.0,3743.0,708.0,425.0,10.0,91.0,47.0,25.0
2016-07-07 01:05:00,52285.0,1874.0,674.0,489.0,2.0,47.0,17.0,33.0
2016-07-07 01:10:00,53851.0,1998.0,525.0,469.0,5.0,65.0,11.0,23.0
2016-07-07 01:15:00,57665.0,453.0,655.0,1273.0,10.0,205.0,20.0,25.0
2016-07-07 01:20:00,60599.0,2210.0,524.0,856.0,15.0,715.0,15.0,15.0
2016-07-07 01:25:00,53094.0,707.0,686.0,1312.0,5.0,642.0,15.0,30.0
2016-07-07 01:30:00,45097.0,1546.0,805.0,713.0,19.0,570.0,13.0,17.0
2016-07-07 01:35:00,43501.0,2200.0,747.0,330.0,24.0,509.0,11.0,19.0
2016-07-07 01:40:00,57720.0,2108.0,727.0,1257.0,28.0,392.0,9.0,26.0
2016-07-07 01:45:00,57913.0,1466.0,814.0,1263.0,13.0,168.0,15.0,10.0
2016-07-07 01:50:00,54309.0,4467.0,982.0,1242.0,14.0,261.0,13.0,30.0
2016-07-07 01:55:00,51968.0,2382.0,938.0,1297.0,12.0,118.0,19.0,24.0
2016-07-07 02:00:00,49400.0,3823.0,701.0,1267.0,17.0,221.0,11.0,24.0
2016-07-07 02:05:00,52483.0,2886.0,935.0,1236.0,23.0,888.0,16.0,24.0
2016-07-07 02:10:00,49620.0,3375.0,671.0,839.0,18.0,212.0,11.0,105.0
2016-07-07 02:15:00,52534.0,530.0,713.0,720.0,9.0,46.0,10.0,224.0
2016-07-07 02:20:00,48908.0,2937.0,846.0,620.0,16.0,176.0,11.0,208.0
2016-07-07 02:25:00,43923.0,922.0,898.0,1294.0,6.0,103.0,13.0,78.0
2016-07-07 02:30:00,43304.0,3509.0,878.0,1367.0,14.0,89.0,13.0,23.0
2016-07-07 02:35:00,46981.0,1486.0,797.0,1061.0,13.0,91.0,11.0,13.0
2016-07-07 02:40:00,57874.0,3109.0,676.0,1251.0,9.0,77.0,12.0,28.0
2016-07-07 02:45:00,50501.0,2075.0,728.0,948.0,11.0,34.0,13.0,17.0
2016-07-07 02:50:00,41840.0,2569.0,746.0,553.0,18.0,93.0,13.0,24.0
2016-07-07 02:55:00,36212.0,911.0,810.0,309.0,13.0,126.0,23.0,25.0
2016-07-07 03:00:00,37477.0,4431.0,725.0,610.0,10.0,75.0,17.0,9.0
2016-07-07 03:05:00,36224.0,1617.0,905.0,1226.0,23.0,81.0,5.0,35.0
2016-07-07 03:10:00,37535.0,1283.0,745.0,508.0,21.0,74.0,13.0,33.0
2016-07-07 03:15:00,33900.0,359.0,751.0,481.0,17.0,77.0,10.0,18.0
2016-07-07 03:20:00,29280.0,1857.0,909.0,4.0,7.0,127.0,9.0,24.0
2016-07-07 03:25:00,32116.0,57.0,518.0,3.0,14.0,100.0,11.0,12.0
2016-07-07 03:30:00,34584.0,1300.0,756.0,335.0,17.0,99.0,7.0,18.0
2016-07-07 03:35:00,27246.0,376.0,555.0,562.0,33.0,41.0,9.0,17.0
2016-07-07 03:40:00,28296.0,601.0,470.0,44.0,48.0,62.0,7.0,13.0
2016-07-07 03:45:00,22984.0,523.0,614.0,307.0,41.0,75.0,15.0,45.0
2016-07-07 03:50:00,25006.0,2732.0,408.0,7.0,56.0,42.0,11.0,189.0
2016-07-07 03:55:00,27203.0,89.0,383.0,0.0,53.0,93.0,13.0,207.0
2016-07-07 04:00:00,20176.0,2500.0,428.0,0.0,72.0,153.0,16.0,9.0
2016-07-07 04:05:00,19003.0,182.0,685.0,0.0,65.0,205.0,15.0,9.0
2016-07-07 04:10:00,20540.0,1445.0,518.0,1.0,54.0,18.0,13.0,4.0
2016-07-07 04:15:00,16727.0,114.0,622.0,0.0,78.0,17.0,11.0,3.0
2016-07-07 04:20:00,16069.0,4129.0,556.0,0.0,77.0,19.0,9.0,4.0
2016-07-07 04:25:00,16534.0,184.0,671.0,0.0,81.0,13.0,11.0,8.0
2016-07-07 04:30:00,13338.0,44.0,450.0,0.0,87.0,13.0,11.0,1.0
2016-07-07 04:35:00,12705.0,8.0,272.0,0.0,71.0,0.0,9.0,1.0
2016-07-07 04:40:00,12165.0,77.0,347.0,0.0,97.0,1.0,7.0,4.0
2016-07-07 04:45:00,15164.0,596.0,227.0,0.0,89.0,1.0,11.0,5.0
2016-07-07 04:50:00,16496.0,727.0,205.0,0.0,92.0,2.0,7.0,9.0
2016-07-07 04:55:00,14192.0,0.0,148.0,393.0,70.0,6.0,9.0,14.0
2016-07-07 05:00:00,17120.0,1043.0,297.0,35.0,71.0,7.0,15.0,6.0
2016-07-07 05:05:00,15364.0,454.0,316.0,0.0,80.0,6.0,7.0,2.0
2016-07-07 05:10:00,11171.0,378.0,368.0,0.0,94.0,11.0,7.0,9.0
2016-07-07 05:15:00,13305.0,0.0,340.0,0.0,74.0,27.0,7.0,7.0
2016-07-07 05:20:00,12582.0,596.0,376.0,0.0,98.0,21.0,7.0,78.0
2016-07-07 05:25:00,10862.0,44.0,397.0,0.0,73.0,13.0,8.0,4.0
2016-07-07 05:30:00,10583.0,573.0,425.0,0.0,83.0,5.0,8.0,3.0
2016-07-07 05:35:00,14242.0,52.0,590.0,0.0,93.0,38.0,5.0,1.0
2016-07-07 05:40:00,13524.0,1386.0,674.0,394.0,68.0,37.0,7.0,4.0
